OrderDate	Ref	DeliveryDate	OrderQty	DeliveryQty	LokadNetAmount	IsClosed	PONumber
2021-01-16	15963625	2021-02-07	24	24	595	true	P-0318800127
2021-01-16	16075571	2021-03-11	11	11	80	true	P-0318800133
2021-01-16	16075571	2021-03-11	3	3	23	true	P-0318800133
2021-01-16	16089695	2021-03-11	29	29	87	true	P-0318800133
2021-01-16	16089695	2021-03-05	317	317	956	true	P-0318800133
2021-01-16	16089695	2021-03-08	317	317	956	true	P-0318800133
2021-01-16	16187687	2021-03-11	8	8	89	true	P-0318800133
2021-01-16	16187687	2021-03-13	2	2	18	true	P-0318800133
2021-01-16	16188573	2021-02-08	29	29	462	true	P-0318800134
2021-01-16	16188573	2021-02-20	26	26	413	true	P-0318800134
2021-01-16	16188573	2021-02-20	24	24	389	true	P-0318800134
2021-01-16	16239251	2021-03-03	5	5	90	true	P-0318800131
2021-01-16	16277400	2021-02-13	5	5	89	true	P-0318800121
2021-01-16	16363786	2021-01-21	12	12	245	true	P-0318800131
2021-01-16	16363786	2021-02-09	12	12	245	true	P-0318800131
2021-01-16	16363786	2021-02-13	12	12	245	true	P-0318800131
2021-01-16	16401974	2021-02-27	3	3	82	true	P-0318800111
2021-01-16	16412231	2021-02-21	46	46	930	true	P-0318800111
2021-01-16	16412231	2021-02-07	29	29	588	true	P-0318800111
2021-01-16	16430058	2021-01-28	22	22	190	true	P-0318800111
2021-01-16	16430058	2021-03-07	24	24	211	true	P-0318800111
2021-01-16	16430058	2021-02-17	10	10	85	true	P-0318800111
2021-01-16	16595101	2021-02-07	32	32	538	true	P-0318800134
2021-01-23	10014552	2021-03-03	87	87	563	true	P-0319500136
2021-01-23	10014552	2021-02-14	87	87	563	true	P-0319500136
2021-01-23	10014552	2021-03-02	29	29	188	true	P-0319500136
2021-01-23	10095232	2021-03-12	2	2	34	true	P-0319500133
2021-01-23	10099950	2021-03-13	5	5	126	true	P-0319500132
2021-01-23	10099950	2021-03-24	8	8	210	true	P-0319500132
2021-01-23	10099950	2021-03-10	3	3	84	true	P-0319500132
2021-01-23	10132892	2021-03-04	2	2	60	true	P-0319500129
2021-01-23	10136626	2021-02-21	9	9	306	true	P-0319500136
2021-01-23	10210677	2021-03-21	2	2	81	true	P-0319500129
2021-01-23	10210677	2021-02-16	6	6	324	true	P-0319500129
2021-01-23	10255812	2021-02-07	8	8	51	true	P-0319500125
2021-01-23	10422793	2021-04-01	5	5	51	true	P-0319500125
2021-01-23	10422793	2021-03-19	9	3	101	true	P-0319500125
2021-01-23	10592438	2021-03-17	58	58	175	true	P-0319500132
2021-01-23	10592438	2021-03-14	29	29	88	true	P-0319500132
2021-01-23	10595489	2021-03-13	8	8	240	true	P-0319500120
2021-01-23	10595489	2021-03-09	6	6	192	true	P-0319500120
2021-01-23	10678449	2021-03-04	13	2	377	true	P-0319500120
2021-01-23	10678449	2021-03-09	2	2	42	true	P-0319500120
2021-01-23	10764226	2021-02-18	2	2	22	true	P-0319500120
2021-01-23	10764226	2021-02-18	19	19	286	true	P-0319500120
2021-01-23	11045096	2021-03-10	5	5	141	true	P-0319500132
2021-01-23	11097836	2021-03-03	22	22	461	true	P-0319500120
2021-01-23	11481389	2021-02-28	27	27	315	true	P-0319500120
2021-01-23	11481389	2021-02-17	29	29	332	true	P-0319500120
2021-01-23	11635178	2021-03-24	22	22	174	true	P-0319500129
2021-01-23	11635178	2021-02-16	14	14	112	true	P-0319500129
2021-01-23	11711100	2021-02-23	3	3	30	true	P-0319500133
2021-01-23	11711100	2021-02-17	22	22	265	true	P-0319500133
2021-01-23	11711150	2021-03-14	29	29	1886	true	P-0319500106
2021-01-23	11711150	2021-02-28	5	5	315	true	P-0319500106
2021-01-23	11711150	2021-02-26	10	10	629	true	P-0319500106
2021-01-23	11711636	2021-02-15	5	5	106	true	P-0319500125
2021-01-23	11711636	2021-03-06	8	8	159	true	P-0319500125
2021-01-23	11788268	2021-03-12	12	3	672	true	P-0319500120
2021-01-23	11788268	2021-02-19	8	3	403	true	P-0319500120
2021-01-23	11800905	2021-02-18	8	8	113	true	P-0319500133
2021-01-23	11800905	2021-02-23	32	32	489	true	P-0319500133
2021-01-23	11914966	2021-02-25	3	3	60	true	P-0319500133
2021-01-23	11929369	2021-03-21	15	15	113	true	P-0319500132
2021-01-23	11941800	2021-02-24	22	22	476	true	P-0319500129
2021-01-23	12401265	2021-02-15	48	48	206	true	P-0319500129
2021-01-23	12407652	2021-02-07	15	15	173	true	P-0319500106
2021-01-23	12407652	2021-03-22	3	3	29	true	P-0319500106
2021-01-23	12561507	2021-03-02	13	11	336	true	P-0319500136
2021-01-23	12561507	2021-02-15	8	8	187	true	P-0319500136
2021-01-23	12564089	2021-02-16	3	3	79	true	P-0319500136
2021-01-23	12569093	2021-03-12	2	2	29	true	P-0319500133
2021-01-23	12569093	2021-03-09	3	3	57	true	P-0319500133
2021-01-23	12572098	2021-03-21	13	13	452	true	P-0319500132
2021-01-23	12572098	2021-03-23	2	2	51	true	P-0319500132
2021-01-23	12572752	2021-02-26	3	3	135	true	P-0319500136
2021-01-23	12572752	2021-02-24	5	5	202	true	P-0319500136
2021-01-23	12703703	2021-02-17	2	2	20	true	P-0319500136
2021-01-23	12703703	2021-03-02	8	8	98	true	P-0319500136
2021-01-23	12703703	2021-02-17	3	3	40	true	P-0319500136
2021-01-23	12768029	2021-02-14	9	9	139	true	P-0319500136
2021-01-23	12768029	2021-02-23	9	9	139	true	P-0319500136
2021-01-23	12787016	2021-03-04	3	3	102	true	P-0319500136
2021-01-23	12787016	2021-03-01	2	2	51	true	P-0319500136
2021-01-23	12918171	2021-02-10	15	15	65	true	P-0319500129
2021-01-23	13594853	2021-03-08	3	3	63	true	P-0319500129
2021-01-23	13751180	2021-03-15	29	29	21	true	P-0319500132
2021-01-23	13751180	2021-03-15	58	58	41	true	P-0319500132
2021-01-23	13944445	2021-02-13	2	2	55	true	P-0319500106
2021-01-23	13944445	2021-02-25	6	6	219	true	P-0319500106
2021-01-23	13944445	2021-02-17	5	5	165	true	P-0319500106
2021-01-23	13985896	2021-03-10	6	6	232	true	P-0319500129
2021-01-23	14099484	2021-03-22	6	6	162	true	P-0319500129
2021-01-23	14113811	2021-03-14	9	9	182	true	P-0319500129
2021-01-23	14245992	2021-02-02	2	2	16	true	P-0319500129
2021-01-23	14262733	2021-02-12	2	2	28	true	P-0319500129
2021-01-23	14339722	2021-03-11	8	8	281	true	P-0319500129
2021-01-23	14339722	2021-02-20	2	2	57	true	P-0319500129
2021-01-23	14343336	2021-03-02	77	6	3332	true	P-0319500129
2021-01-23	14404386	2021-03-11	6	6	323	true	P-0319500129
2021-01-23	14404386	2021-03-12	2	2	81	true	P-0319500129
2021-01-23	14411646	2021-02-12	3	3	47	true	P-0319500129
2021-01-23	14411646	2021-02-06	3	3	47	true	P-0319500129
2021-01-23	14523293	2021-03-04	5	5	74	true	P-0319500129
2021-01-23	14548487	2021-01-27	8	8	172	true	P-0319500129
2021-01-23	14548487	2021-02-28	2	2	35	true	P-0319500129
2021-01-23	14693335	2021-02-03	3	3	90	true	P-0319500129
2021-01-23	14693335	2021-02-10	5	5	135	true	P-0319500129
2021-01-23	14693335	2021-02-26	5	5	135	true	P-0319500129
2021-01-23	14789055	2021-02-17	11	11	205	true	P-0319500136
2021-01-23	14789055	2021-02-23	8	8	147	true	P-0319500136
2021-01-23	14802650	2021-02-18	2	2	55	true	P-0319500106
2021-01-23	14802650	2021-03-18	11	11	384	true	P-0319500106
2021-01-23	14820865	2021-02-18	21	21	319	true	P-0319500129
2021-01-23	14895172	2021-03-18	2	2	37	true	P-0319500132
2021-01-23	14895172	2021-03-16	12	12	295	true	P-0319500132
2021-01-23	14901389	2021-03-04	29	29	791	true	P-0319500132
2021-01-23	14901389	2021-03-04	202	202	5537	true	P-0319500132
2021-01-23	14993287	2021-03-06	5	5	417	true	P-0319500106
2021-01-23	14993287	2021-02-19	3	3	278	true	P-0319500106
2021-01-23	15034737	2021-03-20	8	8	316	true	P-0319500132
2021-01-23	15034737	2021-03-17	2	2	64	true	P-0319500132
2021-01-23	15149291	2021-02-22	87	87	1897	true	P-0319500132
2021-01-23	15149291	2021-02-07	145	145	3161	true	P-0319500132
2021-01-23	15149291	2021-02-22	87	87	1897	true	P-0319500132
2021-01-23	15343952	2021-03-11	2	2	29	true	P-0319500132
2021-01-23	15343952	2021-03-20	3	3	58	true	P-0319500132
2021-01-23	15343952	2021-03-16	9	9	174	true	P-0319500132
2021-01-23	15410849	2021-02-26	6	6	298	true	P-0319500125
2021-01-23	15410849	2021-03-25	6	6	298	true	P-0319500125
2021-01-23	15416092	2021-03-06	11	11	197	true	P-0319500125
2021-01-23	15416092	2021-04-02	5	5	85	true	P-0319500125
2021-01-23	15519926	2021-03-24	12	12	536	true	P-0319500132
2021-01-23	15880950	2021-02-15	22	22	514	true	P-0319500125
2021-01-23	15880950	2021-03-06	11	11	240	true	P-0319500125
2021-01-23	15963625	2021-03-02	18	18	449	true	P-0319500125
2021-01-23	15963625	2021-02-26	64	64	1645	true	P-0319500125
2021-01-23	16018733	2021-03-16	19	19	336	true	P-0319500125
2021-01-23	16075571	2021-03-12	2	2	12	true	P-0319500132
2021-01-23	16075571	2021-03-09	5	5	35	true	P-0319500132
2021-01-23	16089695	2021-03-22	202	202	610	true	P-0319500132
2021-01-23	16089695	2021-03-10	404	404	1220	true	P-0319500132
2021-01-23	16089695	2021-03-14	145	145	436	true	P-0319500132
2021-01-23	16187687	2021-03-09	12	12	142	true	P-0319500132
2021-01-23	16188573	2021-02-22	8	8	123	true	P-0319500136
2021-01-23	16188573	2021-02-18	22	22	343	true	P-0319500136
2021-01-23	16188573	2021-03-01	20	20	319	true	P-0319500136
2021-01-23	16239251	2021-03-20	14	14	274	true	P-0319500129
2021-01-23	16277400	2021-03-12	11	11	208	true	P-0319500120
2021-01-23	16277400	2021-03-01	3	3	60	true	P-0319500120
2021-01-23	16363786	2021-03-20	34	34	695	true	P-0319500129
2021-01-23	16363786	2021-01-30	22	22	447	true	P-0319500129
2021-01-23	16363786	2021-03-03	8	8	149	true	P-0319500129
2021-01-23	16412231	2021-02-10	61	61	1224	true	P-0319500133
2021-01-23	16412231	2021-02-09	12	12	245	true	P-0319500133
2021-01-23	16412231	2021-02-20	5	5	98	true	P-0319500133
2021-01-23	16430058	2021-02-08	12	12	106	true	P-0319500133
2021-01-23	16430058	2021-02-07	3	3	22	true	P-0319500133
2021-01-23	16595101	2021-02-22	39	39	667	true	P-0319500136
2021-01-30	10014552	2021-02-22	260	260	1666	true	P-0320200133
2021-01-30	10014552	2021-03-07	87	87	556	true	P-0320200133
2021-01-30	10014552	2021-03-02	58	58	371	true	P-0320200133
2021-01-30	10095232	2021-02-23	3	3	68	true	P-0320200130
2021-01-30	10099950	2021-03-26	6	6	167	true	P-0320200129
2021-01-30	10132892	2021-02-24	11	11	411	true	P-0320200128
2021-01-30	10132892	2021-02-09	5	5	176	true	P-0320200128
2021-01-30	10136626	2021-02-24	6	6	201	true	P-0320200133
2021-01-30	10136626	2021-02-28	3	2	101	true	P-0320200133
2021-01-30	10210677	2021-02-04	5	5	242	true	P-0320200128
2021-01-30	10210677	2021-02-24	3	3	161	true	P-0320200128
2021-01-30	10255812	2021-03-21	5	5	31	true	P-0320200122
2021-01-30	10255812	2021-03-21	6	6	41	true	P-0320200122
2021-01-30	10422793	2021-03-07	8	8	84	true	P-0320200122
2021-01-30	10422793	2021-03-16	11	11	117	true	P-0320200122
2021-01-30	10592438	2021-03-16	87	87	261	true	P-0320200129
2021-01-30	10595489	2021-03-03	13	13	433	true	P-0320200117
2021-01-30	10595489	2021-03-13	19	19	625	true	P-0320200117
2021-01-30	10595489	2021-03-03	2	2	49	true	P-0320200117
2021-01-30	10678449	2021-03-14	15	15	420	true	P-0320200117
2021-01-30	10678449	2021-03-07	3	3	84	true	P-0320200117
2021-01-30	10764226	2021-03-16	5	5	67	true	P-0320200117
2021-01-30	10764226	2021-03-10	6	6	89	true	P-0320200117
2021-01-30	11045096	2021-03-21	9	9	280	true	P-0320200129
2021-01-30	11481389	2021-03-07	16	16	176	true	P-0320200117
2021-01-30	11481389	2021-03-03	16	16	176	true	P-0320200117
2021-01-30	11481389	2021-03-10	25	25	281	true	P-0320200117
2021-01-30	11557472	2021-02-26	23	23	484	true	P-0320200117
2021-01-30	11635178	2021-03-28	16	16	124	true	P-0320200128
2021-01-30	11635178	2021-03-31	31	31	247	true	P-0320200128
2021-01-30	11711100	2021-02-14	29	29	353	true	P-0320200130
2021-01-30	11711150	2021-02-15	27	27	1752	true	P-0320200102
2021-01-30	11711150	2021-03-27	8	8	478	true	P-0320200102
2021-01-30	11711150	2021-03-02	20	20	1274	true	P-0320200102
2021-01-30	11711636	2021-03-19	8	8	157	true	P-0320200122
2021-01-30	11788268	2021-03-15	20	20	1075	true	P-0320200117
2021-01-30	11788268	2021-03-20	22	3	1210	true	P-0320200117
2021-01-30	11800905	2021-02-21	8	8	113	true	P-0320200130
2021-01-30	11800905	2021-02-17	29	29	451	true	P-0320200130
2021-01-30	11914966	2021-03-17	3	3	60	true	P-0320200130
2021-01-30	11914966	2021-03-05	3	3	60	true	P-0320200130
2021-01-30	11929369	2021-03-23	3	3	19	true	P-0320200129
2021-01-30	11941800	2021-03-24	5	5	105	true	P-0320200128
2021-01-30	12401265	2021-02-09	72	72	306	true	P-0320200128
2021-01-30	12401265	2021-02-21	24	24	102	true	P-0320200128
2021-01-30	12401265	2021-02-08	168	168	713	true	P-0320200128
2021-01-30	12407652	2021-02-21	17	17	205	true	P-0320200102
2021-01-30	12561507	2021-02-21	6	6	148	true	P-0320200133
2021-01-30	12564089	2021-03-08	2	2	39	true	P-0320200133
2021-01-30	12564089	2021-03-03	2	2	39	true	P-0320200133
2021-01-30	12569093	2021-03-01	5	5	85	true	P-0320200130
2021-01-30	12569093	2021-03-14	8	8	142	true	P-0320200130
2021-01-30	12572098	2021-03-24	9	9	301	true	P-0320200129
2021-01-30	12572098	2021-03-16	11	11	351	true	P-0320200129
2021-01-30	12572752	2021-02-23	3	3	133	true	P-0320200133
2021-01-30	12572752	2021-03-09	9	9	399	true	P-0320200133
2021-01-30	12703703	2021-03-05	6	6	78	true	P-0320200133
2021-01-30	12703703	2021-03-01	5	5	58	true	P-0320200133
2021-01-30	12768029	2021-03-07	2	2	23	true	P-0320200133
2021-01-30	12768029	2021-03-05	8	8	115	true	P-0320200133
2021-01-30	12787016	2021-02-28	5	5	150	true	P-0320200133
2021-01-30	12787016	2021-03-07	3	3	100	true	P-0320200133
2021-01-30	12918171	2021-03-07	16	16	64	true	P-0320200128
2021-01-30	12956674	2021-03-23	2	2	85	true	P-0320200129
2021-01-30	13107618	2021-03-25	2	2	65	true	P-0320200129
2021-01-30	13594853	2021-02-18	5	5	93	true	P-0320200128
2021-01-30	13594853	2021-02-02	2	2	31	true	P-0320200128
2021-01-30	13693084	2021-03-27	29	29	24	true	P-0320200129
2021-01-30	13751180	2021-03-23	29	29	21	true	P-0320200129
2021-01-30	13751180	2021-03-26	87	87	61	true	P-0320200129
2021-01-30	13944445	2021-02-23	3	3	112	true	P-0320200102
2021-01-30	14113811	2021-02-18	3	3	60	true	P-0320200128
2021-01-30	14339722	2021-02-13	2	2	56	true	P-0320200128
2021-01-30	14339722	2021-03-17	5	5	168	true	P-0320200128
2021-01-30	14404386	2021-03-22	9	9	480	true	P-0320200128
2021-01-30	14411646	2021-03-07	3	3	47	true	P-0320200128
2021-01-30	14523293	2021-03-29	5	5	73	true	P-0320200128
2021-01-30	14523293	2021-02-04	2	2	25	true	P-0320200128
2021-01-30	14548487	2021-03-08	11	11	239	true	P-0320200128
2021-01-30	14548487	2021-02-05	2	2	35	true	P-0320200128
2021-01-30	14693335	2021-03-05	3	3	89	true	P-0320200128
2021-01-30	14789055	2021-03-03	2	2	29	true	P-0320200133
2021-01-30	14789055	2021-02-23	6	6	116	true	P-0320200133
2021-01-30	14802650	2021-02-25	2	2	56	true	P-0320200102
2021-01-30	14802650	2021-02-14	5	5	167	true	P-0320200102
2021-01-30	14820865	2021-02-24	11	11	159	true	P-0320200128
2021-01-30	14820865	2021-02-04	6	5	91	true	P-0320200128
2021-01-30	14895172	2021-03-22	6	6	147	true	P-0320200129
2021-01-30	14895172	2021-03-26	15	15	368	true	P-0320200129
2021-01-30	14901389	2021-02-04	87	87	2366	true	P-0320200129
2021-01-30	14901389	2021-02-04	260	260	7096	true	P-0320200129
2021-01-30	14993287	2021-03-12	6	6	565	true	P-0320200102
2021-01-30	14993287	2021-03-02	2	2	142	true	P-0320200102
2021-01-30	15034737	2021-03-19	3	3	126	true	P-0320200129
2021-01-30	15034737	2021-03-31	5	5	189	true	P-0320200129
2021-01-30	15034737	2021-03-23	5	5	189	true	P-0320200129
2021-01-30	15092233	2021-03-23	5	5	19	true	P-0320200128
2021-01-30	15149291	2021-03-01	145	145	3151	true	P-0320200129
2021-01-30	15149291	2021-02-14	116	116	2521	true	P-0320200129
2021-01-30	15343952	2021-03-23	6	6	116	true	P-0320200129
2021-01-30	15410849	2021-02-16	5	2	221	true	P-0320200122
2021-01-30	15410849	2021-03-24	8	8	369	true	P-0320200122
2021-01-30	15416092	2001-01-01	2	0	28	false	P-0320200122
2021-01-30	15519926	2021-03-27	9	9	401	true	P-0320200129
2021-01-30	15808622	2021-02-14	13	13	487	true	P-0320200128
2021-01-30	15880950	2021-04-02	13	15	305	true	P-0320200122
2021-01-30	15880950	2021-04-04	19	19	440	true	P-0320200122
2021-01-30	15880950	2021-03-05	21	21	474	true	P-0320200122
2021-01-30	15963625	2021-02-21	15	15	370	true	P-0320200122
2021-01-30	15963625	2021-02-02	76	76	1923	true	P-0320200122
2021-01-30	16018733	2021-03-07	2	2	26	true	P-0320200122
2021-01-30	16018733	2021-02-22	18	18	307	true	P-0320200122
2021-01-30	16075571	2021-03-29	15	15	114	true	P-0320200129
2021-01-30	16089695	2021-03-27	260	260	782	true	P-0320200129
2021-01-30	16089695	2021-03-24	462	224	1390	true	P-0320200129
2021-01-30	16187687	2021-03-17	21	21	247	true	P-0320200129
2021-01-30	16187687	2021-03-28	6	6	71	true	P-0320200129
2021-01-30	16188573	2021-03-04	4	4	49	true	P-0320200133
2021-01-30	16188573	2021-02-22	8	8	121	true	P-0320200133
2021-01-30	16239251	2021-03-26	14	2	272	true	P-0320200128
2021-01-30	16239251	2021-03-09	2	2	31	true	P-0320200128
2021-01-30	16239251	2021-03-25	23	23	453	true	P-0320200128
2021-01-30	16277400	2021-03-17	11	11	209	true	P-0320200117
2021-01-30	16277400	2021-03-02	14	14	269	true	P-0320200117
2021-01-30	16277400	2021-03-01	16	16	298	true	P-0320200117
2021-01-30	16363786	2021-02-08	41	41	837	true	P-0320200128
2021-01-30	16363786	2021-03-27	17	17	345	true	P-0320200128
2021-01-30	16401974	2021-02-21	12	12	410	true	P-0320200130
2021-01-30	16401974	2021-02-17	3	3	82	true	P-0320200130
2021-01-30	16412231	2021-03-02	17	17	343	true	P-0320200130
2021-01-30	16412231	2021-03-15	10	10	196	true	P-0320200130
2021-01-30	16595101	2021-02-28	17	17	288	true	P-0320200133
2021-01-30	9952426	2021-02-26	5	5	243	true	P-0320200133
2021-02-06	10014552	2021-03-18	87	87	566	true	P-0320900144
2021-02-06	10014552	2021-03-17	145	145	943	true	P-0320900144
2021-02-06	10014552	2021-02-28	58	58	378	true	P-0320900144
2021-02-06	10095232	2021-03-13	2	2	34	true	P-0320900141
2021-02-06	10095232	2021-03-24	12	8	272	true	P-0320900141
2021-02-06	10099950	2021-03-29	6	6	169	true	P-0320900139
2021-02-06	10099950	2021-04-02	9	9	253	true	P-0320900139
2021-02-06	10132892	2021-03-04	15	15	594	true	P-0320900137
2021-02-06	10132892	2021-03-08	8	8	297	true	P-0320900137
2021-02-06	10136626	2021-03-06	6	6	205	true	P-0320900144
2021-02-06	10210677	2021-02-13	5	5	245	true	P-0320900137
2021-02-06	10255812	2001-01-01	6	0	41	false	P-0320900133
2021-02-06	10255812	2021-03-18	3	3	21	true	P-0320900133
2021-02-06	10422793	2021-04-07	6	7	68	true	P-0320900133
2021-02-06	10422793	2021-04-09	8	8	85	true	P-0320900133
2021-02-06	10592438	2021-03-26	58	58	176	true	P-0320900139
2021-02-06	10595489	2021-03-16	5	5	146	true	P-0320900128
2021-02-06	10595489	2021-03-07	15	15	486	true	P-0320900128
2021-02-06	10595489	2021-03-14	6	6	195	true	P-0320900128
2021-02-06	10678449	2021-03-15	8	8	213	true	P-0320900128
2021-02-06	10678449	2021-03-24	35	35	1018	true	P-0320900128
2021-02-06	10764226	2021-03-28	5	5	67	true	P-0320900128
2021-02-06	10764226	2021-03-28	3	3	45	true	P-0320900128
2021-02-06	11045096	2021-03-30	2	2	48	true	P-0320900139
2021-02-06	11045096	2021-04-02	3	3	95	true	P-0320900139
2021-02-06	11045096	2021-03-25	3	3	95	true	P-0320900139
2021-02-06	11097836	2021-03-09	4	4	67	true	P-0320900128
2021-02-06	11481389	2021-03-18	22	22	248	true	P-0320900128
2021-02-06	11481389	2021-03-18	7	7	71	true	P-0320900128
2021-02-06	11557472	2021-03-25	52	52	1110	true	P-0320900128
2021-02-06	11635178	2021-03-08	16	16	125	true	P-0320900137
2021-02-06	11635178	2021-02-28	31	31	250	true	P-0320900137
2021-02-06	11635178	2021-03-22	8	8	63	true	P-0320900137
2021-02-06	11711100	2021-03-06	3	3	30	true	P-0320900141
2021-02-06	11711100	2021-02-23	20	20	237	true	P-0320900141
2021-02-06	11711150	2021-03-31	12	12	791	true	P-0320900109
2021-02-06	11711150	2021-03-22	15	15	949	true	P-0320900109
2021-02-06	11711636	2001-01-01	3	0	53	false	P-0320900133
2021-02-06	11711636	2021-03-29	8	8	159	true	P-0320900133
2021-02-06	11788268	2021-03-19	20	3	1085	true	P-0320900128
2021-02-06	11788268	2021-03-04	12	12	679	true	P-0320900128
2021-02-06	11800905	2021-03-15	12	12	190	true	P-0320900141
2021-02-06	11800905	2021-03-19	8	8	114	true	P-0320900141
2021-02-06	11914966	2021-03-05	5	5	121	true	P-0320900141
2021-02-06	11914966	2021-02-20	3	3	61	true	P-0320900141
2021-02-06	11929369	2021-03-30	5	5	38	true	P-0320900139
2021-02-06	11941800	2021-03-15	8	8	159	true	P-0320900137
2021-02-06	11941800	2021-02-27	20	20	424	true	P-0320900137
2021-02-06	12401265	2021-03-05	96	96	412	true	P-0320900137
2021-02-06	12401265	2021-03-14	121	121	515	true	P-0320900137
2021-02-06	12407652	2021-04-06	32	32	377	true	P-0320900109
2021-02-06	12407652	2021-03-08	3	3	29	true	P-0320900109
2021-02-06	12451991	2021-03-07	3	3	48	true	P-0320900133
